# 작품을 만든 사람 판정 표 — `uv run histgraph creators --apply` 가 읽는다
# (`creators` 모듈 머리글).
#
#     작품 id<TAB>인물 id<TAB>역할<TAB>근거
#
# 역할: 그림 · 글씨 · 저술 · 편찬 · 제작 · 발원  → `created` 엣지의 라벨이 된다
#       없음  → 만든 사람이 아니다 (초상의 주인공·간행을 명한 임금·이름만 겹친 사람)
#       삭제  → 이미 서 있는 `created` 엣지가 거짓이다
#
# 근거 칸은 화면에 그 관계의 근거로 뜬다 — 한국어 문장으로 적는다.
khs:12-22-0023050000000	kr:person:이명민	제작	안평대군(安平大君)･금성대군(錦城大君) 및 호조좌랑 이명민(李命敏) 등이 1450년(세종 32) 세종의 명령으로
khs:12-23-0011780000000	kr:person:김희선_(14세기_후반)	제작	이듬해 김희선이 강원감영에서 간행한 의학과 약학에 관한 서적이다
khs:12-23-0011790000000	kr:person:노중례	편찬	조선 세종 때의 의학자인 노중례가 세종 16년(1434)에 왕의 명을 따라 편찬한 것으로
khs:12-23-0012090000000	kr:person:권지	제작	성종 1년(1470)에 당시 청주목사 권지가 청주목에서 간행한 것이다
khs:12-23-0012090000000	kr:person:박병덕	글씨	이 책의 글씨는 괴산군수 박병덕이 썼고
khs:12-23-0017850000000	kr:person:수연_(조각승)	제작	수연(守衍)이 수화승으로 참여하여 1623년에 조성한 불상으로
khs:12-23-0017860000000	kr:person:수연_(조각승)	제작	발원문을 통해 이 불상들이 1636년 조각승 수연(守衍)에 의해 제작되었음이 밝혀졌다
khs:12-23-0022960000000	kr:person:밀영	제작	이 작품을 1627년에 밀영(密英), 천기(天琦), 볼생(奉生/鳳生)이라는 장인이 만들었음을 확인할 수 있다
khs:12-23-0022960000000	kr:person:천기	제작	이 작품을 1627년에 밀영(密英), 천기(天琦), 볼생(奉生/鳳生)이라는 장인이 만들었음을 확인할 수 있다
khs:12-23-0022960000000	kr:person:봉생	제작	이 작품을 1627년에 밀영(密英), 천기(天琦), 볼생(奉生/鳳生)이라는 장인이 만들었음을 확인할 수 있다
khs:12-24-0003110000000	wd:Q16160964	저술	조선조 학자인 금계노인(1566∼1623)이 정유재란 때 남원성의 전투에서 왜병에게 붙잡혀 일본에서 2년동안 포로생활을 하다가 명나라 사절단의 배로 도주하여 북경을 거쳐 귀국하게 된 경위를 쓴 일기문으로
khs:12-24-0008750000400	kr:person:수한	제작	1352년(공민왕 원년) 음력 10월 수한(守閑) 등의 주도로 조성된 목판을 후대 찍어 절첩본으로 만든 불교경전이다
khs:12-24-0012330000000	kr:person:양내요동	제작	몸체에는 양내요동(梁內了同)이라는 제작자의 이름이 기록되어 있는데
khs:12-24-0018740000000	kr:person:목암	발원	순천부 남촌 별량리 죽사(竹寺)의 도인 일선의 시주로 목암, 정오 등이 발원하여 그달 15일에 삼존불을 조성하였다고 한다
khs:12-24-0018740000000	kr:person:정오	발원	순천부 남촌 별량리 죽사(竹寺)의 도인 일선의 시주로 목암, 정오 등이 발원하여 그달 15일에 삼존불을 조성하였다고 한다
khs:12-24-0021230000000	kr:person:민숙	발원	대시주 겸 화주(化主)인 환월당(喚月堂) 민숙(旻肅)이 외할머니 유씨 부부와 어머니 봉씨 영가의 극락왕생을 기원하며 발원하였으며
khs:12-24-0021230000000	kr:person:색민	그림	제작은 색민(嗇敏)을 비롯한 총 11명의 화승주1이 담당하였다
khs:12-24-0021360000000	kr:person:색난	제작	발원문을 통해 1680년(숙종 6) 색난(色難, 17세기 중반∼18세기 초)이 제작했음을 알 수 있으며
khs:12-24-0023280000000	kr:person:각경	제작	대목(大木) 각경(覺冏) · 상운(尙雲) · 설청(雪靑) · 철선(哲宣) · 경희(敬熙) · 정밀(精密) · 시응(時應)이라 하였다
khs:12-25-0011650000000	wd:Q491773	발원	성종 5년(1474)에 세조비인 정희대왕대비가 성종비인 공혜왕후 한씨의 명복을 빌기 위해 간행한 것이다
khs:12-25-0015190000000	kr:person:산긍	저술	이 책은 천태종(天台宗)의 전교승(傳敎僧) 산긍(山亘)의 저술이다
khs:12-25-0016720000200	wd:Q497092	글씨	동춘당 송준길이 송(宋)나라 양시(楊時)의 칠언절구 「저궁관매기강후(渚宮觀梅寄康侯)」를 장지(壯紙) 네 장을 이어 붙여 대자 행초로 쓴 것이다
khs:12-25-0018290000000	kr:person:무염_(조각승)	제작	1650년(효종 1) 8월에 조각승 무염(無染), 성수(性修) 등이 제작하였다
khs:12-26-0009650000200	wd:Q624060	발원	인수대비(仁粹大妃)의 발원으로 성종 3년(1472)에 찍어낸 것이다
khs:12-26-0021490000000	kr:person:영색	제작	조각승 영색(英賾; 英頤)이 경상도 지역에서 불석이라는 재료를 사용해 만든 현재까지 알려진 유일한 기년명 불상
khs:12-26-0022900000000	kr:person:신인_(1418년)	제작	이 책은 1418년 승려 신인(信因)의 주도로 판각된 목판을 후대 찍어 만든 인출본이다
khs:12-31-0000040000000	kr:person:항창	제작	그 이하에는 조성책임자인 절주통(節州統) 황룡사 항창화상(恒昌和尙)을 위하여 일에 참여한 법사(法師) 10명의 이름이 열거되어 있다
khs:12-31-0000060000000	kr:person:김정언	저술	탑비는 광종이 당대 최고의 문장가 김정언(金廷彦)에게 비문을 짓도록 했으며
khs:12-31-0000090000000	wd:Q133863991	저술	찬자(撰者)는 이지명(李知命), 서자(書者)는 유공권(柳公權)이다
khs:12-31-0000110000400	kr:person:사인	제작	사인을 비롯하여 지준·태행·도겸(道謙)·담연(淡衍)·청윤(淸允) 등 총 6명의 주종장이 제작에 참여하였음을 알 수 있다
khs:12-31-0000110000700	kr:person:사인	제작	사인비구가 한국 전통형 뿐아니라 이처럼 중국종 양식을 따른 작품도 제작했음을 보여주는 자료이다
khs:12-31-0004880000000	kr:person:김현_(고려)	저술	김현(金顯)이 짓고 민상제(閔賞濟)가 쓰고 전액도 하였으며 각자는 배가성(裵可成)·이맹(李孟) 등이 하였다
khs:12-31-0004880000000	kr:person:민상제	글씨	김현(金顯)이 짓고 민상제(閔賞濟)가 쓰고 전액도 하였으며 각자는 배가성(裵可成)·이맹(李孟) 등이 하였다
khs:12-31-0004880000000	kr:person:배가성	제작	김현(金顯)이 짓고 민상제(閔賞濟)가 쓰고 전액도 하였으며 각자는 배가성(裵可成)·이맹(李孟) 등이 하였다
khs:12-31-0004880000000	kr:person:이맹	제작	김현(金顯)이 짓고 민상제(閔賞濟)가 쓰고 전액도 하였으며 각자는 배가성(裵可成)·이맹(李孟) 등이 하였다
khs:12-31-0005690000100	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690000200	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690001000	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690001300	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690001900	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690002000	wd:Q482413	글씨	1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤
khs:12-31-0005690002100	wd:Q482413	글씨	그 왼쪽에 “경술삼월(庚戌三月) 여순옥중(旅順獄中)에서 대한국인(大韓國人) 안중근쓰다(安重根書)”라고 묵으로 쓴 글씨와 장인(掌印:손바닥으로 찍은 도장)이 찍혀 있다
khs:12-31-0005690002200	wd:Q482413	글씨	오른쪽 아래편에 “경술삼월(庚戌三月)에 여순옥중(旅順獄中)에서 대한국인(大韓國人) 안중근 삼가 경의를 표하다(安重根謹拜)”라 쓰여 있으며
khs:12-31-0005690002300	wd:Q482413	글씨	“경술삼월(庚戌三月) 여순옥중에서(於旅順獄中) 대한국인(大韓國人) 안중근 삼가 경의를 표하다(安重根謹拜)”18자를 썼으며
khs:12-31-0005690002800	wd:Q482413	글씨	안중근의사(1879∼1910)가 중국의 여순감옥(旅順監獄)에 투옥 중이던 1910년 3월에 쓴 글씨이다
khs:12-31-0005690002900	wd:Q482413	글씨	안중근의사(1879∼1910)가 중국의 여순감옥(旅順監獄)에 투옥 중이던 1910년 3월에 쓴 글씨이다
khs:12-31-0005690003000	wd:Q482413	글씨	안중근의사(1879∼1910)가 중국의 여순감옥(旅順監獄)에 투옥 중이던 1910년 3월에 쓴 글씨이다
khs:12-31-0006940000300	kr:person:행심	발원	비구 행심(行心)이 발원하고 법공(法空)이 간행의 책임을 맡아 윤선(尹善) 등의 도움으로 간행하였음을 알 수 있다
khs:12-31-0006940000300	kr:person:법공	제작	비구 행심(行心)이 발원하고 법공(法空)이 간행의 책임을 맡아 윤선(尹善) 등의 도움으로 간행하였음을 알 수 있다
khs:12-31-0010520000000	kr:person:수여	글씨	굉지대선사(宏之大禪師)가 수여(水如)에게 다시 쓰도록 하여 충숙왕 2년(1315)에 기복도감(祈福都監)에서 간행한 것이다
khs:12-31-0010520000000	kr:person:굉지	발원	굉지대선사(宏之大禪師)가 수여(水如)에게 다시 쓰도록 하여 충숙왕 2년(1315)에 기복도감(祈福都監)에서 간행한 것이다
khs:12-31-0010530000000	wd:Q12622652	편찬	덕종비인 인수대왕대비가 승려 학조로 하여금 시식권공(施食勸供), 일용상행(日用常行) 등 불교에서 하는 여러가지 행사들을 한글로 번역하여
khs:12-31-0010530000000	wd:Q624060	발원	덕종비인 인수대왕대비가 승려 학조로 하여금 시식권공(施食勸供), 일용상행(日用常行) 등 불교에서 하는 여러가지 행사들을 한글로 번역하여
khs:12-31-0010950000000	kr:person:각원	발원	각원(覺圓)이 비구(比丘) 달현(達玄), 영흥(永興) 등과 신사(信士) 이기(李琦), 전대동(田大同) 등과 함께 발원하여
khs:12-31-0010950000000	kr:person:홍회	글씨	고연(古燕)에서 우연히 본국(本國)의 승려 홍회(洪淮)가 쓴 소자본(小字本) 금강경을 구하여
khs:12-31-0010950000000	kr:person:강금강	발원	진성군(晉城君) 강금강(姜金剛)이 시주(施主)하여 인출(印出)하였음을 밝히고 있다
khs:12-31-0010950000000	kr:person:보관	발원	권말의 무의자혜심(無衣子慧諶)(1178∼1234)의 발문에 의하면 사문 보관(普觀)이 발원하여 간행했다
khs:12-31-0010950000000	kr:person:열가	글씨	금강경, 법화경보문품, 화엄행원품 등을 도인(道人) 열가(悅可)에게 부탁하여 쓰게 하고
khs:12-31-0010950000000	kr:person:혜귀	글씨	권말(卷末)의 범자대장신주(梵字大藏神呪)는 혜귀(惠歸)에 부탁하여 쓴 것을
khs:12-31-0010950000000	kr:person:이굉_(시랑)	제작	시랑(侍郞) 이굉(李紘) 삼중대사(三重大師) 문광(文光)이 힘을 합쳐 간행한 것이다
khs:12-31-0010950000000	kr:person:문광	제작	시랑(侍郞) 이굉(李紘) 삼중대사(三重大師) 문광(文光)이 힘을 합쳐 간행한 것이다
khs:12-31-0011320000000	kr:person:백운화상	편찬	백운화상이 고려 공민왕 21년(1372)에 원나라에서 받아온 불조직지심체요절 1권의 내용을 대폭 늘려 상·하 2권으로 엮은 것이다
khs:12-31-0011320000000	kr:person:법린	제작	고려 우왕 4년(1378) 6월에 백운화상이 입적한 여주 취암사에서 제자 법린 등이 우왕 3년(1377)년에 청주 흥덕사에서 간행한 금속활자본을 바탕으로 간행한 것이다
khs:12-31-0011360000100	wd:Q6450511	저술	권근(1352∼1409)이 고려 공양왕 2년(1390)에 처음 학문을 시작하는 이들을 위하여 저술한 성리학 입문서로
khs:12-31-0011440000000	wd:Q491773	발원	성종 5년(1474)에 세조비인 정희대왕대비가 성종비인 공혜왕후 한씨의 명복을 빌기 위해 간행한 것이다
khs:12-31-0011450000000	kr:person:신총	글씨	(전하는 말) 조선 성종 1년(1401) 신총(信聰)이 태조의 명을 받아 만든 수능엄경(보물)과 본문 글씨가 같은 것으로 보아
khs:12-31-0011760000000	kr:person:진재해	그림	이 초상화는 영조 2년(1726)에 궁중화가였던 진재해(秦再奚)가 그린 그림으로
khs:12-31-0011770000000	kr:person:신치근	제작	뒷면에는 신치근이 만들고 조명교가 글을 썼다는 명문이 있다
khs:12-31-0011770000000	kr:person:조명교	글씨	뒷면에는 신치근이 만들고 조명교가 글을 썼다는 명문이 있다
khs:12-31-0011970000000	kr:person:안전_(17세기_전반)	편찬	아들 안전(安瑑)에 의해 제작된 것으로 모두 24명의 필적이 48면에 실려있다
khs:12-31-0012250000000	wd:Q624060	발원	성종 3년(1472)년에 인수대비가 세조·예종· 의경왕·인성대군의 명복을 빌기 위한 목적에서 찍어낸 것이다
khs:12-31-0012570000000	kr:person:박란	그림	화원(畫員)인 사과(司果) 박란(朴蘭)을 비롯하여 화승 법능(法能), 명옥(明玉), 응상(應尙), 정심(淨心) 등 5명이 그렸다
khs:12-31-0013020000000	kr:person:법능	그림	법능(法能), 민윤(敏允), 취감(就甘), 경걸(景桀), 상윤(尙允) 등 다섯 명의 화승이 1692년(숙종 18년)에 조성하였다
khs:12-31-0014770000200	wd:Q15732854	그림	(전하는 말) 입체감이 두드러진 안면과 옷주름의 표현, 그리고 바닥의 화문석 표현기법으로 볼 때 이명기가 그렸을 것으로 추정된다
khs:12-31-0015970000000	kr:person:김광훈_(조선)	제작	김광훈, 신광욱이 두만강 어귀의 연해주 일대에 대한 정형을 16년간 정탐하여 제작하였으며
khs:12-31-0015970000000	kr:person:신선욱	제작	김광훈, 신광욱이 두만강 어귀의 연해주 일대에 대한 정형을 16년간 정탐하여 제작하였으며
khs:12-31-0016310000100	wd:Q485009	글씨	여러 영조어제어필 시문원고 가운데 낱장이 아닌 왕실의례용 공첩(空帖)에 직접쓴 희귀한 예이다
khs:12-31-0016310000200	wd:Q485009	저술	영조가 51살 때인 1744년(영조 20) 7월에 사친 숙빈최씨의 소령묘의 묘갈문을 짓기 위해 쓴 초안 원고이다
khs:12-31-0016310000300	wd:Q485009	글씨	1770년(영조 46)7월 11일에 쓴 ‘서시옥당(書示玉堂)’은 충자(冲子：世孫 정조)와 옥당(玉堂：홍문관) 관원에게 내린 것으로
khs:12-31-0016590000000	wd:Q4677123	글씨	석봉 한호(石峰韓濩, 1543-1605)가 서사(書寫)한 필체(筆體)를 판하본(板下本)으로 하여 간행(刊行)한 목판본(木板本)으로
khs:12-31-0016690000000	kr:person:조문수	글씨	“정해맹동설정옹위심수재서우성서초옥(丁亥孟冬雪汀翁爲沈秀才書于城西草屋)”이라 하여 58세로 사망하기 얼마 전인 1647년 10월에 심씨 수재를 위해 썼음을 알 수 있다
khs:12-31-0016800000000	wd:Q485237	글씨	표암 강세황(1713~1791)이 1790년 겨울에 송나라 양시(楊時) 등의 칠언시를 행초로 쓴 것이다
khs:12-31-0017560000000	kr:person:안대진	저술	교서문은 안대진(安大進, 1561～?)이 짓고 교서문의 글씨는 오정(吳靖, 1579～1623)이 썼음을 알 수 있다
khs:12-31-0017560000000	kr:person:오정	글씨	교서문은 안대진(安大進, 1561～?)이 짓고 교서문의 글씨는 오정(吳靖, 1579～1623)이 썼음을 알 수 있다
khs:12-31-0017890000000	kr:person:광원	제작	이 기록을 통해 1603년 8월 수조각승 광원(廣圓)에 의해 제작되었음이 밝혀졌다
khs:12-31-0017910000000	kr:person:인일	제작	불상 내부에서 복장원문이 발견되어 1610년에 조각승 인일(仁日)과 수천(守天)에 의해 제작되었음이 밝혀졌다
khs:12-31-0017910000000	kr:person:수천	제작	불상 내부에서 복장원문이 발견되어 1610년에 조각승 인일(仁日)과 수천(守天)에 의해 제작되었음이 밝혀졌다
khs:12-31-0017920000000	kr:person:각총	그림	이 불화는 수화승(首畵僧) 각총(覺聰)이 칠혜(七惠), 두책(斗策), 태운(太雲), 만빈(萬彬)과 함께 조성하였다
khs:12-31-0017930000000	kr:person:천보	제작	이 범종이 '만력 47년'인 1619년(광해군 11)에 화주 천보 스님의 주도로 주성되었음을 알 수 있다
khs:12-31-0018300000000	kr:person:유의손	저술	지문(誌文)은 김명리의 가계·부모·이력 등을 적은 행장(行狀)으로 지은이는 유의손(柳義孫, 1398~1450년)이다.
khs:12-31-0019260000000	wd:Q483026	편찬	권람의 교정을 거쳐서 간행한 중국과 한국(신라)의 시인 30명의 시선집이다.
khs:12-31-0019420000000	kr:person:문언	제작	대웅보전 건축의 도편수는 문언(文彦, 장흥 천관사 승려)이고
khs:12-31-0019420000000	kr:person:민관_(승장)	그림	단청 도편수는 민관(敏寬)으로 당대 최고의 승장들이 건축하였다.
khs:12-31-0020030000000	kr:person:무염_(조각승)	제작	조선후기 호남지역을 중심으로 활동했던 무염이 수(首)조각승을 맡아 제작한 작품으로
khs:12-31-0020320000000	kr:person:유금	제작	실학자 유금(柳琴, 1741～1788)이 조선식으로 해석해 1787년(정조 11)에 만든 천문 도구이다.
khs:12-31-0020560000000	kr:person:신총	글씨	태조 이성계가 승려 신총(信聰)에게 대자(大字)로 판하본(板下本)을 쓰게 한 뒤 1401(태종 1)년에 판각하여 간행한 것이다.
khs:12-31-0020560000000	wd:Q378483	발원	태상왕(太上王)으로 있던 태조 이성계가 승려 신총(信聰)에게 대자(大字)로 판하본(板下本)을 쓰게 한 뒤 1401(태종 1)년에 판각하여 간행한 것이다.
khs:12-31-0021440000000	wd:Q114237228	편찬	무예제보(武藝諸譜)는 한교(韓嶠, 1556∼1627)가 왕명을 받고 … 편찬하고 그 내용을 한글로 언해(諺解)하여 1598년(선조 31) 10월 목판으로 간행한 무예서이다.
khs:12-31-0021710000000	wd:Q5103805	편찬	1455년(세조 즉위) 최항(崔恒)ㆍ노사신(盧思愼)ㆍ서거정(徐居正) 등에게 편찬할 것을 명하자
khs:12-31-0021710000000	wd:Q12590382	편찬	1455년(세조 즉위) 최항(崔恒)ㆍ노사신(盧思愼)ㆍ서거정(徐居正) 등에게 편찬할 것을 명하자
khs:12-31-0021710000000	wd:Q12600787	편찬	1455년(세조 즉위) 최항(崔恒)ㆍ노사신(盧思愼)ㆍ서거정(徐居正) 등에게 편찬할 것을 명하자
khs:12-31-0022230000000	kr:person:천보	제작	천보(天寶)가 상륜(尙倫), 선잠(善岑) 등과 함께 청동 300근을 들여 1634년(인조 12) 제작하였음을 명확히 알 수 있는 동종이다.
khs:12-31-0022230000000	kr:person:상륜	제작	천보(天寶)가 상륜(尙倫), 선잠(善岑) 등과 함께 청동 300근을 들여 1634년(인조 12) 제작하였음
khs:12-31-0022230000000	kr:person:선잠	제작	천보(天寶)가 상륜(尙倫), 선잠(善岑) 등과 함께 청동 300근을 들여 1634년(인조 12) 제작하였음
khs:12-31-0022760000000	kr:person:상겸	그림	1790년(조선 정조 14)이라는 제작 연대와 상겸(尙兼), 홍민(弘旻), 성윤(性玧), 유홍(宥弘), 법성(法性) 등 제작 화승을 명확히 알 수 있는 불화이다.
khs:12-31-0023010000000	wd:Q16172459	저술	한수의 시 외에도 권근(權近, 1352～1409)의 서문, 이색(李穡, 1328～1396)이 지은 묘지명 … 한수의 생애, 사상, 학문과 인품까지 이해할 수 있는
khs:12-31-0023100000000	kr:person:오관	그림	문양 등 세부 표현의 섬세한 처리, 깔끔하고 힘이 있는 필선 등 수화승 오관의 뛰어난 역량을 짐작할 수 있다.
khs:12-32-0000110000300	kr:person:사인	제작	수타사동종은 17세기 중 · 후반을 대표하는 승려 장인 사인과 태행이 4명의 보조 장인과 함께 제작한 작품이다.
khs:12-32-0000110000300	kr:person:태행	제작	수타사동종은 17세기 중 · 후반을 대표하는 승려 장인 사인과 태행이 4명의 보조 장인과 함께 제작한 작품이다.
khs:12-32-0004460000000	kr:person:김원_(문신)	저술	비문은 숭문관직학사 겸 병부낭중 김원(金薳)이 짓고
khs:12-32-0004460000000	kr:person:운철	글씨	승 운철(雲澈)이 왕희지의 글씨를 집자(集字)하여 새겼으며
khs:12-32-0004460000000	kr:person:최경_(차성현령)	글씨	차성현령(車城縣令) 최경(崔瓊)이 전액(篆額)을 써, 886년에 비를 세웠다고 전한다.
khs:12-32-0007930000000	wd:Q16174338	발원	세조 12년(1466)에 세조의 둘째 딸인 의숙공주와 남편 정현조가 세조와 왕실의 안녕을 기원하고자 오대산 문수사에 여러 불·보살상을 만들어 모셨다
khs:12-32-0007930000000	wd:Q5360433	발원	세조 12년(1466)에 세조의 둘째 딸인 의숙공주와 남편 정현조가 세조와 왕실의 안녕을 기원하고자 오대산 문수사에 여러 불·보살상을 만들어 모셨다
khs:12-32-0007930000000	kr:person:해린_(14세기_후반)	제작	조선 정종 1년(1399)에 간행한 것으로 해린(海隣)이 1년에 걸쳐 새긴 것이며
khs:12-32-0007930000000	kr:person:정란종	글씨	효령대군에게 명하여 교정한 원각경을 정란종(鄭蘭宗)이 쓴 것으로 을유자(乙酉字)로 찍은 것이다.
khs:12-32-0007930000000	wd:Q483255	편찬	세조가 1465년에 원각사를 세우고 난 뒤 효령대군에게 명하여 교정한 원각경을
khs:12-32-0011530000000	kr:person:보능	제작	그림의 밑에는 ‘보능(寶能)이 새겼다’는 기록이 있다.
khs:12-32-0011530000000	kr:person:황진손	글씨	책의 끝에는 황진손이 글씨를 쓰고
khs:12-32-0011930000100	wd:Q491773	발원	조선 성종 5년(1474)에 세조비인 정희대왕대비가 성종비인 공혜왕후 한씨의 명복을 빌기 위해 간행한 것임을 알 수 있다.
khs:12-32-0012240000100	kr:person:지봉	제작	고려 우왕 10년(1384)에 지봉(志奉), 지도(志道), 각온(覺溫) 등이 김씨의 시주로 다시 펴낸 것임을 밝히고 있다.
khs:12-32-0012240000100	kr:person:지도	제작	고려 우왕 10년(1384)에 지봉(志奉), 지도(志道), 각온(覺溫) 등이 김씨의 시주로 다시 펴낸 것임을 밝히고 있다.
khs:12-32-0012240000100	kr:person:각온	제작	고려 우왕 10년(1384)에 지봉(志奉), 지도(志道), 각온(覺溫) 등이 김씨의 시주로 다시 펴낸 것임을 밝히고 있다.
khs:12-32-0012920000000	kr:person:결언	발원	화엄종과 관련된 사찰에서 결언스님이 중심이 되어 지역민들의 시주로 노사나불을 조성하였음을 밝히고 있다.
khs:12-32-0016250000100	kr:person:황기로	글씨	16세기를 대표하는 명필 고산(孤山) 황기로(黃耆老, 1525~1575?)가 당나라 이군옥(李羣玉)의 오언율시를 쓴 것이다.
khs:12-32-0017210000000	kr:person:무염_(조각승)	제작	이 불상을 조각한 무염은 대화사 현진과 함께 17세기 전·중엽 경을 대표하는 화사로
khs:12-32-0017230000000	kr:person:이현석	저술	공중사리탑비의 지은이는 이현석(李玄錫, 1647∼1703)이며, 갑술년(甲戌年, 1694)에 제작되었다.
khs:12-32-0017490000000	kr:person:무염_(조각승)	제작	명부전 목조지장보살삼존상은 1651년 8월 조각승 무염(無染)을 비롯한 도우(道祐), 해심(海心) … 등 모두 13명에 의해 조성되었다.
khs:12-32-0018110000000	kr:person:회감	제작	특히 이 불상을 조성한 회감은 17세기 중엽경 인균(印均)과 함께 많은 불상을 제작했던 조각승이어서
khs:12-32-0018550000000	kr:person:백기	그림	원주 구룡사 삼장보살도는 1727년에 화승 백기(白基)와 영휘(英輝)가 조성하여 치악산 구룡사에 봉안했던 삼장보살도로서
khs:12-32-0018550000000	kr:person:영휘	그림	원주 구룡사 삼장보살도는 1727년에 화승 백기(白基)와 영휘(英輝)가 조성하여 치악산 구룡사에 봉안했던 삼장보살도로서
khs:12-32-0021810000000	kr:person:태전_(화승)	그림	1755년(영조 31) 수화승 태전(泰巓)을 비롯한 10명의 화승이 제작한 불화로서
khs:12-33-0000160000000	kr:person:박의중	저술	비문은 박의중(朴宜中)이 짓고 승려인 선진(旋軫)이 쓰고 또 전액도 하였으며
khs:12-33-0000160000000	kr:person:선진	글씨	비문은 박의중(朴宜中)이 짓고 승려인 선진(旋軫)이 쓰고 또 전액도 하였으며
khs:12-33-0000160000000	kr:person:혜공_(14세기_후반)	제작	국사의 문인인 중윤(中允)이 1393년(태조 2)에 세우고 혜공(惠公)이 각자(刻字)하였다.
khs:12-33-0000960000000	wd:Q3662876	제작	(전하는 말) 전설에 따르면 신라말 마의태자가 나라의 멸망을 비통하게 여기며 이곳까지 와서 불상을 만들고 개골산으로 들어갔으며
khs:12-33-0005280000000	kr:person:권경	제작	‘숭정갑술군수권경개창(崇禎甲戌郡守權璥改刱)’이라고 하여 1634년(인조 12)에 권경이 다시 건립하였다고 한다.
khs:12-33-0005320000000	kr:person:안종필_(고려)	제작	고려 고종 때 안종필이 임금의 명을 받아 탑과 승탑, 그리고 금당을 새로 지었다.
khs:12-33-0005330000000	kr:person:안종필_(고려)	제작	고려 고종 때 안종필이 왕의 명을 받아 탑과 부도와 금당을 새로 짓고 절 이름을 국청사(國淸寺)라 하였다.
khs:12-33-0005340000000	wd:Q22975298	저술	『동국여지승람』과 『대동금석서』에 의하면 찬자는 한문준(韓文俊)이며 건립 연대는 1180년이다.
khs:12-33-0005350000000	kr:person:안종필_(고려)	제작	고려 고종 때 안종필이 왕의 명을 받아 탑, 부도, 금당을 새로 짓고 절이름을 국청사(國淸寺)라 하였다.
khs:12-33-0006640000000	nikh:kc_n101740	제작	(전하는 말) 통일신라 혜공왕 11년(775)에 진표율사가 지었다고 하는데
khs:12-33-0006640000000	kr:person:원명국사	제작	(전하는 말) 고려 충숙왕 12년(1325)에 원명국사가 다시 짓고 인조 4년(1626)에 송암대사가 수리하였다고 하며
khs:12-33-0007200000200	kr:person:무작	발원	청중 가운데 신사(信士) 고식기(高息機)가 감동하여 이 책의 간행광포를 희망하여 간비(刊費)를 보시하였으므로 제자 만회(万恢) 등에게 맡겨 판각하였고
khs:12-33-0007200000200	kr:person:고식기	발원	신사(信士) 고식기(高息機)가 감동하여 이 책의 간행광포를 희망하여 간비(刊費)를 보시하였으므로
khs:12-33-0007200000200	kr:person:만회	제작	제자 만회(万恢) 등에게 맡겨 판각하였고, 책판은 충주의 청룡사에서 장판(藏版)한 것임을 알 수 있다.
khs:12-33-0008480000000	kr:person:안국빈	제작	1742년(영조 18)에 관상감의 안국빈(安國賓) 등 6명이 제작한 신법천문도 병풍.
khs:12-33-0008480000000	kr:person:김태서_(18세기_전반)	제작	쾨글러(I.Koegler)가 작성한 … 별자리표를 김태서와 안국빈이 직접 배워서 그려온 별자리그림을 가지고 만든 것이다.
khs:12-33-0009150000000	kr:person:벽암_각성	제작	임진왜란으로 모두 불탄 것을 1624년(인조 2)에 벽암(碧巖)이 다시 지었으며
khs:12-33-0009160000000	kr:person:벽암_각성	제작	임진왜란으로 모두 불탄 것을 인조 2년(1624)에 벽암이 다시 지었으며
khs:12-33-0009600000000	kr:person:지선_(승려)	글씨	송나라 계환이 쓴 묘법연화경은 글씨가 너무 커서 고려의 승려 지선(志禪)이 다시 작은 글씨로 썼으며
khs:12-33-0009620000000	nikh:kc_n205300	발원	고려 고종 27년(1240)에 최이(崔怡)의 명으로 목판에 새긴 것이다.
khs:12-33-0009650000100	wd:Q624060	발원	성종 3년(1472) 인수대비가 세조·의경왕(懿敬王)·예종 및 인성대왕의 명복을 빌고 … 각 사찰에 있는 목판에서 찍어낸 29종의 책 가운데 하나임을 알 수 있다.
