# 그래프에 없는 만든 사람 — `uv run histgraph creators --apply` 가 먼저 세운다
# (`creators` 모듈 머리글 '그래프에 없는 만든 사람').
#
#     인물 id<TAB>이름<TAB>한자<TAB>활동 연대<TAB>신분<TAB>설명<TAB>근거[<TAB>별칭]
#
# 2026-09-23 전수 조사: 만든 사람 엣지가 없던 유물 2,719건 중 설명에 만든 이를
# 적은 것을 읽었다. 화승·조각승·주종장·각수는 거의 다 위키데이터에 항목이 없다.
# 같은 이름은 연대가 이어질 때만 한 사람이다 (법해 1633 조각승 ≠ 1702 화승).
# 설명은 작품과 연대로 우리가 적은 것이다 — 원문을 옮기지 않는다.

kr:person:각경	각경	覺冏	1504	대목	16세기 전반에 활동한 대목. 〈순천 송광사 응진당〉을 만들었다.	국가유산청 설명: 대목(大木) 각경(覺冏) · 상운(尙雲) · 설청(雪靑) · 철선(哲宣) · 경희(敬熙) · 정밀(精密) · 시응(時應)이라 하였다
kr:person:사담	사담	思淡	1561	조각승	16세기 후반에 활동한 조각승. 〈강진 정수사 석가여래삼불좌상〉을 만들었다.	국가유산청 설명: 조각승 태보(太宝)와 사담(思淡)에 의해 1561년에 조성되었다는 것을 알 수 있으며
kr:person:사부귀	사부귀	-	1469	-	15세기 후반에 〈지장보살본원경〉을 만들었다.	국가유산청 설명: 목판에 새기는 일에는 권돈일, 사부귀, 고말종 등이 참여했다.
kr:person:사선	사선	思善	1757	목편수	18세기 후반에 활동한 목편수. 〈선암사 석가모니불 괘불탱 및 부속유물 일괄〉을 만들었다.	국가유산청 설명: 목편수(木片手) 사선(思善), 붕환(鵬換)과 야장편수(冶匠片手)가 제작했다고 하나
kr:person:사인	사인	思印	17세기 후반	승려 장인	17세기 후반에 활동한 승려 장인. 〈사인비구 제작 동종 - 서울 화계사 동종〉·〈사인비구 제작 동종 - 안성 청룡사 동종〉·〈사인비구 제작 동종 - 의왕 청계사 동종〉 등 7점을 만들었다.	국가유산청 설명: 1683년 4월 ... 수장(首匠) 사인(思印)의 지휘 아래에 보조 장인 담연(湛衍, 淡演), 설옥(雪玉), 청윤(淸允), 조신(祖信), 후영(厚英) 등 모두 6명의 주종장이 참여하여 제작하였음을 알 수 있다.
kr:person:사혜	사혜	思惠	1749~1750	화승	18세기 전반에 활동한 화승. 〈광덕사 노사나불 괘불탱〉·〈예산 대련사 비로자나불 괘불도〉를 그렸다.	국가유산청 설명: 1749년(영조 25)에 사혜(思惠) · 광감(廣瑊) 등 6명의 화승(畵僧)이 그렸다.
kr:person:산긍	산긍	山亘	-	승려	승려. 〈묘법연화경삼매참법 권상〉을 지었다.	국가유산청 설명: 이 책은 천태종(天台宗)의 전교승(傳敎僧) 산긍(山亘)의 저술이다
kr:person:삼안	삼안	-	1683	화승	17세기 후반에 활동한 화승. 〈도림사 괘불탱〉을 그렸다.	국가유산청 설명: 조선 숙종 9년(1683)에 계오·삼안·신균 등의 세 화원 비구가 그린 이 그림은
kr:person:상겸	상겸	尙兼·尙謙	1788~1790	화승	18세기 후반에 활동한 화승. 〈화성 용주사 감로왕도〉·〈상주 남장사 영산회 괘불도〉를 그렸다.	국가유산청 설명: 1790년(조선 정조 14)이라는 제작 연대와 상겸(尙兼), 홍민(弘旻), 성윤(性玧), 유홍(宥弘), 법성(法性) 등 제작 화승을 명확히 알 수 있는 불화이다.
kr:person:상기	상기	尙機	1685	비구	17세기 후반에 활동한 비구. 〈고흥 능가사 목조석가여래삼존상 및 십육나한상 일괄〉을 발원하였다.	국가유산청 설명: 1685년 6월 … 능가사(楞伽寺) 비구(比丘) 상기(尙機)가 불자(佛子)들을 모아 발원하고
kr:person:상륜	상륜	尙倫	1634	-	17세기 전반에 〈파주 보광사 동종〉을 만들었다.	국가유산청 설명: 천보(天寶)가 상륜(尙倫), 선잠(善岑) 등과 함께 청동 300근을 들여 1634년(인조 12) 제작하였음
kr:person:상린	상린	尙鱗	1695	화원	17세기 후반에 활동한 화원. 〈적천사 괘불탱 및 지주〉를 그렸다.	국가유산청 설명: 화원으로는 상린(尙鱗) · 해웅(海雄) · 지영(智英) · 성종(聖宗) · 상명(尙明) 등이 참여하였음을 알 수 있다
kr:person:상명	상명	尙明	1686~1699	화승	17세기 후반에 활동한 화승. 〈대구 동화사 아미타회상도〉·〈청도 대비사 영산회상도〉를 그렸다.	국가유산청 설명: 1699년 대화원(大畵員) 의균(義均)을 비롯한 묘해(妙解) ·지영(智英) ·상명(尙明) 등이 참여해서 그린 아미타불화로서
kr:person:상위	상위	尙偉	1378	승려	14세기 후반에 활동한 승려. 〈선림보훈〉을 만들었다.	국가유산청 설명: 고려 우왕 4년(1378)에 승려 상위(尙偉)와 만회가 ... 시주(施主)를 청하여 충주 청룡사에서 간행하였다
kr:person:상유	상유	尙裕	1654	승려	17세기 후반에 활동한 승려. 〈고창 문수사 목조석가여래삼불좌상〉·〈고창 문수사 목조지장보살좌상 및 시왕상 일괄〉을 발원하였다.	국가유산청 설명: 조성발원문을 통해 1654년이라는 제작시기, 碧巖 覺性, 晦跡 性悟, 尙裕와 海心 등 제작주체와 조각승 등을 알 수 있어
kr:person:색난	색난	色難	1680~1703	조각승	17~18세기에 활동한 조각승. 〈광주 덕림사 목조지장보살삼존상 및 시왕상 일괄〉·〈고흥 능가사 목조석가여래삼존상 및 십육나한상 일괄〉·〈구례 화엄사 목조석가여래삼불좌상 및 사보살입상〉 등 4점을 만들었다.	국가유산청 설명: 발원문을 통해 1680년(숙종 6) 색난(色難, 17세기 중반∼18세기 초)이 제작했음을 알 수 있으며
kr:person:색민	색민	嗇敏·色敏·色旻	18세기 후반	화승	18세기 후반에 활동한 화승. 〈장성 백양사 아미타여래설법도 및 복장유물〉·〈해남 대흥사 영산회 괘불탱〉·〈보성 대원사 지장보살도 및 시왕도 일괄〉을 그렸다.	국가유산청 설명: 제작은 색민(嗇敏)을 비롯한 총 11명의 화승주1이 담당하였다
kr:person:서긍	서긍	徐兢	1123	송 사신	12세기 전반에 활동한 송 사신. 〈고려도경〉을 지었다.	국가유산청 설명: 1123년(인종 1)에 송의 사절 서긍(徐兢, 1091∼1153)이 고려에 사행을 다녀왔다가 지은 책으로
kr:person:서기_(화승)	서기 (화승)	瑞氣	1745	화승	18세기 전반에 활동한 화승. 〈영주 부석사 오불회 괘불탱〉을 그렸다.	국가유산청 설명: 1745년에 양공 서기(瑞氣)를 수화승으로 하여 조현(祖玄), 추안(湫眼) … 등 13인이 참여했으며
kr:person:서징	서징	瑞澄	1739	-	18세기 전반에 〈경주 불국사 삼장보살도〉를 그렸다.	국가유산청 설명: 1739년 밀기(密機), 채원(彩元), 서징(瑞澄) 등이 경주 거동사(巨洞寺) 오주암(五周庵)에서 제작하여
kr:person:석비	석비	釋比	1236	각수	13세기 전반에 활동한 각수. 〈합천 해인사 고려목판〉을 만들었다.	국가유산청 설명: 또한 판을 새긴 각수는 대사(大師) 석비(釋比)임을 명기하였다.
kr:person:석잠	석잠	碩岑	1742	화승	18세기 전반에 활동한 화승. 〈포항 보경사 비로자나불도〉를 그렸다.	국가유산청 설명: 1742년(영조 18) 뇌현(雷現), 밀기(密機), 석잠(碩岑) 등 조선 후기 경북지역에서 활동한 세 명의 불화승이 왕실의 안녕을 기원하며 그린 작품이다
kr:person:석주	석주	石柱	1425	-	15세기 전반에 〈불정심관세음보살대다라니경〉을 발원하였다.	국가유산청 설명: 1425년(세종 7) 장사감무(長沙監務) 윤희(尹希)와 석주(石柱) 등이 … 발원하여 판각한 경전임을 알 수 있다
kr:person:석준	석준	釋俊	1606	조각승	17세기 전반에 활동한 조각승. 〈공주 동학사 목조석가여래삼불좌상 및 복장유물〉을 만들었다.	국가유산청 설명: 이 불상을 조각한 석준(釋俊), 각민(覺敏) 등은 16세기 후반에서 17세기 전반에 걸쳐 활동한 조각승으로 추정되는데
kr:person:석천공	석천공	石泉公	1608	-	17세기 전반에 〈봉화 한수정〉을 만들었다.	국가유산청 설명: 충재(冲齋) 권벌(權橃)의 뜻을 기리기 위하여 손자 석천공(石泉公)이 1608년(선조 41)에 건립하였으며
kr:person:석헌	석헌	釋軒	1588	선사	16세기 후반에 활동한 선사. 〈대방광원각수다라요의경 목판〉·〈법집별행록절요병입사기 목판〉을 발원하였다.	국가유산청 설명: 석헌(釋軒) 선사의 주도 아래 수많은 이들의 시주를 받아 도림(道林)의 서사(書寫), 지희(智熙)의 연판(鍊板), 의련(仅連)･인헌(印軒) 등의 판각으로 조성되었고
kr:person:선묵	선묵	禅黙	1373	각수	14세기 후반에 활동한 각수. 〈금강반야경소론찬요조현록〉을 만들었다.	국가유산청 설명: 비구 순각(淳覺)의 연판과 심정(心正)･선묵(禅黙) 등의 판각으로 조성된 사실을 알 수 있다
kr:person:선잠	선잠	善岑	1634	-	17세기 전반에 〈파주 보광사 동종〉을 만들었다.	국가유산청 설명: 천보(天寶)가 상륜(尙倫), 선잠(善岑) 등과 함께 청동 300근을 들여 1634년(인조 12) 제작하였음
kr:person:선지	선지	善之	1336	승려	14세기 전반에 활동한 승려. 〈감지은니 대방광불화엄경〉을 발원하였다.	국가유산청 설명: 경주 기림사 주지 선지(善之)가 전 밀직부사(密直副使) 상호군(上護軍) 임서(任瑞)와 지직운산(知識雲山)이 함께 발원하였으며
kr:person:선진	선진	旋軫	1393	승려	14세기 후반에 활동한 승려. 〈충주 억정사지 대지국사탑비〉의 글씨를 썼다.	국가유산청 설명: 비문은 박의중(朴宜中)이 짓고 승려인 선진(旋軫)이 쓰고 또 전액도 하였으며
kr:person:선화자	선화자	仙化子	1652	비구니	17세기 후반에 활동한 비구니. 〈양산 통도사 금동천문도〉를 만들었다.	국가유산청 설명: 이 천문도는 조선 효종 3년(1652)에 비구니 선화자가 조성하였음을 알 수 있다
kr:person:설씨부인	설씨부인	-	-	-	〈설씨부인 권선문〉을 지었다.	국가유산청 설명: 신말주의 부인 설씨가 선(善)을 권장하는 내용을 담아 쓴 글과 그림이 있는 문서이다.
kr:person:설잠	설잠	雪岑	1702~1709	화승	18세기 전반에 활동한 화승. 〈예천 용문사 팔상탱〉·〈성주 선석사 영산회 괘불탱〉·〈예천 용문사 천불도〉를 그렸다.	국가유산청 설명: 각 폭 하단에 기입된 화기를 통해 1709년에 제작되었고, 화사는 도문(道文), 설잠(雪岑), 계순(戒淳), 해영(海英)임을 알 수 있다
kr:person:성개	성개	成槪	15세기 전반	명필	15세기 전반에 활동한 명필. 〈묘법연화경 권5~7〉·〈묘법연화경 권4~7〉·〈묘법연화경〉의 글씨를 썼다.	국가유산청 설명: 태종 5년(1405)에 성달생·성개 형제가 죽은 아버지의 명복을 빌기 위해 옮겨 쓴 것을
kr:person:성거	성거	-	1415	-	15세기 전반에 〈금강반야바라밀경〉의 글씨를 썼다.	국가유산청 설명: 태종 5년(1415)에 성거가 글씨를 쓰고, 해혜와 조구가 시주하여 간행한 것이다
kr:person:성료	성료	性了	1466	대선사	15세기 후반에 활동한 대선사. 〈경주 왕룡사원 목조아미타여래좌상〉을 만들었다.	국가유산청 설명: 불상의 제작은 양수(良手) 대선사(大禪師) 성료(性了)와 부양수(副良手) 선사(禪師) 혜정(惠正)에 의해서 이루어졌음을 알 수 있다
kr:person:성억	성억	成抑	-	관리	관리. 〈묘법연화경 권4~7〉을 발원하였다.	국가유산청 설명: 인순부윤(仁順府尹)의 직에 있던 성억(成抑)이, 명필인 성달생과 성개 형제가 서사한 법화경을 저본으로 하여 판각한 책판에서 인출한 것이다
kr:person:성열_(화원)	성열 (화원)	性悅	1670	화원	17세기 후반에 활동한 화원. 전하는 말로는 〈울진 불영사 불연〉을 만들었다.	국가유산청 설명: (전칭) 1670년(현존 11) 화원(畵員)으로 추정되는 광현(廣玄), 성열(性悅), 덕진(德眞) 등이 참여해 조성한 2기의 불교의례용 가마로서
kr:person:성인_(1701년)	성인 (1701년)	性印	1701	조각승	18세기 전반에 활동한 조각승. 〈서울 흥천사 목조관음보살삼존상〉을 만들었다.	국가유산청 설명: 수조각승 법잠(法岑)을 비롯한 계초(戒楚), 진열(振悅), 성인(性印) 등의 제작자
kr:person:성인_(17세기_초)	성인 (17세기 초)	性仁	-	화원	화원. 〈남양주 수종사 팔각오층석탑 출토유물 일괄〉을 만들었다.	국가유산청 설명: 명문에 기록된 화원 성인(性仁)은 17세기 초에 활동했던 조각가로서
kr:person:성조	성조	性照	1665	조각승	17세기 후반에 활동한 조각승. 〈칠곡 송림사 석조삼장보살좌상 및 목조시왕상 일괄〉을 만들었다.	국가유산청 설명: 수조각승 승일(勝一)을 비롯, 성조(性照), 자규(自圭) 등의 조각승들이 1665년(현종 6) 완성해 송림사 명부전에 봉안한 것이다
kr:person:성징	성징	性澄	1702~1729	화승	18세기 전반에 활동한 화승. 〈예천 용문사 영산회 괘불탱〉·〈성주 선석사 영산회 괘불탱〉·〈창원 성주사 감로왕도〉를 그렸다.	국가유산청 설명: 1705년에 성징(性澄), 신정(愼淨), 효안(效安), 석기(釋機), 원인(圓認), 심일(心日), 쌍회(雙會) 등이 그린 괘불도로서
kr:person:세관	세관	世冠	1741~1744	화승	18세기 전반에 활동한 화승. 〈김천 직지사 석가여래삼불회도〉·〈대구 서봉사 지장시왕도〉·〈직지사 대웅전 삼존불탱화〉를 그렸다.	국가유산청 설명: 수화승 세관(世冠)을 비롯, 신각(神覺), 밀기(密機), 월인(月印) 등의 화승들이 1744년(조선 영조 20) 완성해 직지사 대웅전에 봉안한 것이다.
kr:person:세균	세균	世均	1730	-	18세기 전반에 〈봉화 축서사 석조비로자나불좌상 및 목조광배〉를 만들었다.	국가유산청 설명: 현재 불상 뒤에 안치된 나무 광배 뒷면에는 묵서명이 있어 1730년에 세균(世均)이 제작했음을 알려준다
kr:person:세정	세정	洗淨	1709	화승	18세기 전반에 활동한 화승. 〈영국사 영산회 후불탱〉을 그렸다.	국가유산청 설명: 1709년에 인문을 비롯한 민기, 세정 등 불화승(佛畵僧) 3인이 참여하여 그렸음을 알 수 있다
kr:person:손몽주	손몽주	孫夢周	-	-	〈충주 정토사지 홍법국사탑비〉를 지었다.	국가유산청 설명: 고려 목종은 ‘자등(慈燈)’이라는 탑명을 내려 손몽주에게 비의 글을 짓도록 하였다.
kr:person:손소	손소	孫紹	-	-	〈곡성 태안사 광자대사탑비〉를 지었다.	국가유산청 설명: 비문은 손소(孫紹)가 지었으며 쓴 사람은 불명이다
kr:person:손창	손창	孫昌	-	각수	각수. 〈선문삼가염송집 권1〉을 만들었다.	국가유산청 설명: 정안(正安), 손창(孫昌), 유립(有立) 등 판을 새긴 사람들의 이름이 새겨져 있다
kr:person:송문흠	송문흠	宋文欽	1751	-	18세기 후반에 〈송문흠 예서 경재잠〉의 글씨를 썼다.	국가유산청 설명: 한정당 송문흠(1710~1752)이 1751년 여름에 ... 주희의 「경재잠(敬齋箴)」을 쓴 것이다
kr:person:송이영	송이영	宋以頴	1669	천문학 교수	17세기 후반에 활동한 천문학 교수. 〈혼천의 및 혼천시계〉를 만들었다.	국가유산청 설명: 조선 현종 10년(1669) 천문학 교수였던 송이영이 만든 천문(天文)시계로
kr:person:수기	수기	守其	-	승통	승통. 〈합천 해인사 대장경판〉을 엮었다.	국가유산청 설명: 사업을 주관하던 개태사 승통인 수기대사가 북송관판, 거란본, 초조대장경을 참고하여 내용의 오류를 바로잡아 대장경을 제작하였다고 한다.
kr:person:수문	수문	守文	1635	승려	17세기 전반에 활동한 승려. 〈김제 금산사 미륵전〉을 발원하였다.	국가유산청 설명: 현 건물은 1597년(선조 30) 정유재란 때 소실된 것을 1635년 수문(守文)이 재건한 뒤
kr:person:수미	수미	守眉	1473	승려	15세기 후반에 활동한 승려. 〈영암 도갑사 해탈문〉을 발원하였다.	국가유산청 설명: 그 뒤, 수미·신미 두 스님이 조선 성종 4년(1473)에 다시 지었고
kr:person:수안	수안	手安	1387	-	14세기 후반에 〈사천 흥사리 매향비〉의 글씨를 썼다.	국가유산청 설명: 비문은 승려 달공이 짓고, 수안이 썼으며, 김용이 새긴 것으로, 고려 우왕 13년(1387)에 세워졌다
kr:person:수여	수여	水如	1315	-	14세기 전반에 〈천태사교의〉의 글씨를 썼다.	국가유산청 설명: 굉지대선사(宏之大禪師)가 수여(水如)에게 다시 쓰도록 하여 충숙왕 2년(1315)에 기복도감(祈福都監)에서 간행한 것이다
kr:person:수연_(조각승)	수연 (조각승)	守衍	1619~1639	조각승	17세기 전반에 활동한 조각승. 〈서울 칠보사 목조석가여래좌상〉·〈강화 전등사 목조석가여래삼불좌상〉·〈강화 전등사 목조지장보살삼존상 및 시왕상 일괄〉 등 6점을 만들었다.	국가유산청 설명: 17세기 대표적 조각승 현진(玄眞)과 수연(守衍), 응원(應元), 인균(印均) 등 당대 유명 조각승들이 합작해 만든 작품으로
kr:person:수원	수원	守源	1703	화원	18세기 전반에 활동한 화원. 〈문경 김룡사 영산회 괘불도〉를 그렸다.	국가유산청 설명: 1703년에 수원(守源)을 비롯한 6명의 화원이 제작한 괘불도로
kr:person:수인	수인	首印	1622	화승	17세기 전반에 활동한 화승. 〈죽림사 세존 괘불탱〉을 그렸다.	국가유산청 설명: 수인(首印)과 신헌(信軒) 두 화승(畵僧)이 그렸으며
kr:person:수천	수천	守天	1610	조각승	17세기 전반에 활동한 조각승. 〈여주 신륵사 목조아미타여래삼존상〉을 만들었다.	국가유산청 설명: 불상 내부에서 복장원문이 발견되어 1610년에 조각승 인일(仁日)과 수천(守天)에 의해 제작되었음이 밝혀졌다
kr:person:수한	수한	守閑	1352	-	14세기 후반에 〈상교정본자비도량참법 권1~3〉·〈상교정본 자비도량참법 권1~3〉·〈상교정본자비도량참법 권4∼7〉 등 4점을 만들었다.	국가유산청 설명: 고려 공민왕 1년(1352)에 수한(守閑), 신규(信珪) 등의 주선으로 판각된 것임을 알 수 있다
kr:person:순각	순각	淳覺	1373	비구	14세기 후반에 활동한 비구. 〈금강반야경소론찬요조현록〉을 만들었다.	국가유산청 설명: 비구 순각(淳覺)의 연판과 심정(心正)･선묵(禅黙) 등의 판각으로 조성된 사실을 알 수 있다
kr:person:순광	순광	順光	1216	대장	13세기 전반에 활동한 대장. 〈포항 오어사 동종〉을 만들었다.	국가유산청 설명: 정우(貞祐) 4년, 즉 1216년(고종 3)에 대장(大匠) 순광(順光)이 만들었다는 내용이 기록되어 있다
kr:person:순몽	순몽	淳蒙	-	승려 서예가	승려 서예가. 〈제천 월광사지 원랑선사탑비〉의 글씨를 썼다.	국가유산청 설명: 비문은 문신인 김영(金穎)이 짓고 글씨는 승려 서예가 순몽(淳蒙)이 썼는데
kr:person:순백	순백	舜白	1734	-	18세기 전반에 〈통도사 영산회상탱〉을 그렸다.	국가유산청 설명: 조선 영조 10년(1734)에 임한(任閑)의 지휘아래 민휘(敏輝)·순백(舜白)·포근(抱根) 등이 참여하여 제작되었음을 알 수 있다
kr:person:습성	습성	習性	1723	승려	18세기 전반에 활동한 승려. 전하는 말로는 〈보성 벌교 홍교〉를 만들었다.	국가유산청 설명: (전칭) 1723년(영조 5)에 순천 선암사(仙巖寺)의 스님인 초안(楚安)·습성(習性) 등이 놓았다고 전한다
kr:person:승윤	승윤	勝允	-	-	〈쌍계사 대웅전 삼세불탱〉을 그렸다.	국가유산청 설명: 석가불도는 승윤(勝允), 만휘(萬輝), 홍원(泓源), 지순(智淳) 등, 아미타불도는 평삼(平三), 함식(咸湜)... 등이 제작하였다
kr:person:승일	승일	勝一·勝日	1648~1665	조각승	17세기에 활동한 조각승. 〈서울 봉은사 목조석가여래삼불좌상〉·〈서울 청룡사 석조지장보살삼존상 및 시왕상 일괄〉·〈강진 정수사 석가여래삼불좌상〉 등 4점을 만들었다.	국가유산청 설명: 조선 후기 1651년 조각승 승일(勝一)이 수(首)조각승으로 9명의 보조 조각승들을 이끌고 제작한 상이다
kr:person:승호_(조각승)	승호 (조각승)	勝浩	1681~1682	조각승	17세기 후반에 활동한 조각승. 〈창원 성주사 석조지장보살삼존상 및 시왕상 일괄〉·〈양산 신흥사 석조석가여래삼존좌상 및 복장유물〉을 만들었다.	국가유산청 설명: 수조각승 승호를 비롯, 상륜, 학정, 탁문, 천택 등의 조각승들이 1681년 완성해 성주사에 봉안한 것이다
kr:person:신감	신감	申鑑	1626	남원부사	17세기 전반에 활동한 남원부사. 〈남원 광한루〉를 발원하였다.	국가유산청 설명: 1626년(인조 4)에 남원부사 신감(申鑑, 1570~1631)이 지금과 같은 규모로 중건(重建)한 이후
kr:person:신규	신규	信珪	1352	-	14세기 후반에 〈상교정본자비도량참법 권1~3〉·〈상교정본 자비도량참법 권1~3〉을 만들었다.	국가유산청 설명: 고려 공민왕 1년(1352)에 수한(守閑), 신규(信珪) 등의 주선으로 판각된 것임을 알 수 있다
kr:person:신균	신균	-	1683	화승	17세기 후반에 활동한 화승. 〈도림사 괘불탱〉을 그렸다.	국가유산청 설명: 조선 숙종 9년(1683)에 계오·삼안·신균 등의 세 화원 비구가 그린 이 그림은
kr:person:신명	신명	-	1363	-	14세기 후반에 〈금강반야바라밀경〉을 만들었다.	국가유산청 설명: 신명과 법공이 목판에 새기는 작업을 하였다
kr:person:신문	신문	信文	1405	도인	15세기 전반에 활동한 도인. 〈묘법연화경 권5~7〉·〈묘법연화경〉을 만들었다.	국가유산청 설명: 도인(道人) 신문(信文)이 목판에 새겨 찍어낸 것이다
kr:person:신선욱	신선욱	申先郁	-	-	〈아국여지도〉를 만들었다.	국가유산청 설명: 김광훈, 신광욱이 두만강 어귀의 연해주 일대에 대한 정형을 16년간 정탐하여 제작하였으며
kr:person:신설	신설	申渫	1601	-	17세기 전반에 〈신중엄경수도첩〉을 발원하였다.	국가유산청 설명: 신식(申湜, 1551～1623)과 신설(申渫, 1561～1631)이 아버지의 장수를 축하하며 개최한 경수연을 기념하여 제작한 서화첩이다.
kr:person:신숙청	신숙청	辛淑晴	1448	목사	15세기 전반에 활동한 목사. 〈제주 관덕정〉을 만들었다.	국가유산청 설명: 관덕정(觀德亭)은 1448년(세종 30) 목사 신숙청(辛淑晴)이 군사들의 훈련청으로 창건한
kr:person:신승	신승	信勝	14세기	-	14세기에 〈구례 천은사 금동불감〉을 만들었다.	국가유산청 설명: 이 기록에 의하면 불상은 신승, 불감은 김치·박어산 등이 만들었고
kr:person:신식	신식	申湜	1601	-	17세기 전반에 〈신중엄경수도첩〉을 발원하였다.	국가유산청 설명: 신중엄(申仲淹, 1522～1604)의 아들 신식(申湜, 1551～1623)과 신설(申渫, 1561～1631)이 아버지의 장수를 축하하며 개최한 경수연을 기념하여 제작한 서화첩이다.
kr:person:신애남	신애남	辛愛南	1674	주종장	17세기 후반에 활동한 주종장. 〈통도사 청동 은입사 향완〉을 만들었다.	국가유산청 설명: 향완의 뒷면에 음각된 명문에는 1674년(조선 현종 15년) 신애남(辛愛南)이 만들었음을 기록하였다
kr:person:신열	신열	愼悅	1666	승려 장인	17세기 후반에 활동한 승려 장인. 〈부산 국청사 청동북〉을 만들었다.	국가유산청 설명: 1666년에 승장 태응(太應), 신열(愼悅), 영득(永得)이 연화산 장천사 금고로 제작하였다는 양각의 묵서로 된 명문이 있다
kr:person:신오	신오	信悟	1723	-	18세기 전반에 〈합천 해인사 감로왕도〉를 그렸다.	국가유산청 설명: 1723년(경종 3)에 심감(心鑑)‚ 신오(信悟)‚ 득총(得聰)이 조성하였다
kr:person:신운	신운	信雲	1405	도인	15세기 전반에 활동한 도인. 〈백지묵서 묘법연화경 권7〉을 발원하였다.	국가유산청 설명: 도인(道人) 신운(信雲)이 돌아가신 부모님이 고통과 번뇌에서 벗어나 열반에 이르기를 기원하기 위해 책을 펴냈다고 한다
kr:person:신원	신원	信元	1635	주종장	17세기 전반에 활동한 주종장. 〈남원 대복사 동종〉을 만들었다.	국가유산청 설명: 동종의 제작을 주도한 정우와 신원은 17세기 전반에 재건 불사가 진행되는 경기도, 충청도, 전라도 지역을 중심으로 활발한 활동을 펼친 승려 주종장(鑄鍾匠)이다.
kr:person:신인_(1315년)	신인 (1315년)	信因	1315	승려	14세기 전반에 활동한 승려. 〈감지은니 미륵삼부경〉의 글씨를 썼다.	국가유산청 설명: 고려 충숙왕 2년(1315)에 승려 신인(信因)이 ... 이 책을 썼다는 기록이 있다
kr:person:신인_(1418년)	신인 (1418년)	信因	1418	승려	15세기 전반에 활동한 승려. 〈대혜보각선사서〉를 만들었다.	국가유산청 설명: 이 책은 1418년 승려 신인(信因)의 주도로 판각된 목판을 후대 찍어 만든 인출본이다
kr:person:신인손	신인손	申引孫	1434	관리	15세기 전반에 활동한 관리. 〈고금운회거요 권27~30〉을 발원하였다.	국가유산청 설명: 세종 16년(1434)에 경상도도관찰출척사로 부임한 신인손이 ... 세종에게 이를 아뢰어 경주부와 밀양부에서 간행하게 된 것이다
kr:person:신자교	신자교	-	1445	-	15세기 전반에 〈수계선생비점맹호연집〉의 글씨를 썼다.	국가유산청 설명: 신자교는 당시 고향인 남원에서 부친의 여묘살이를 하고 있었는데 조원복의 부탁으로 판각용(板刻用) 정서본(淨書本)의 필사를 담당하고
kr:person:신지_(14세기_후반)	신지 (14세기 후반)	-	1363	-	14세기 후반에 〈금강반야바라밀경〉의 글씨를 썼다.	국가유산청 설명: 공민왕 12년(1363)에 ... 신지가 글씨를 쓰고 법계가 그림을 그렸으며, 신명과 법공이 목판에 새기는 작업을 하였다
kr:person:신총	신총	信聰	1401	승려	15세기 전반에 활동한 승려. 〈묘법연화경 권1〉·〈대불정여래밀인수증요의제보살만행수능엄경 권1～2〉의 글씨를 썼다.	국가유산청 설명: (전칭) 조선 성종 1년(1401) 신총(信聰)이 태조의 명을 받아 만든 수능엄경(보물)과 본문 글씨가 같은 것으로 보아
kr:person:신치근	신치근	-	-	-	〈오명항 초상 및 양무공신교서〉를 만들었다.	국가유산청 설명: 뒷면에는 신치근이 만들고 조명교가 글을 썼다는 명문이 있다
kr:person:신헌_(화승)	신헌 (화승)	信軒	1622	화승	17세기 전반에 활동한 화승. 〈죽림사 세존 괘불탱〉을 그렸다.	국가유산청 설명: 수인(首印)과 신헌(信軒) 두 화승(畵僧)이 그렸으며
kr:person:심감	심감	心鑑	1723	-	18세기 전반에 〈합천 해인사 감로왕도〉를 그렸다.	국가유산청 설명: 1723년(경종 3)에 심감(心鑑)‚ 신오(信悟)‚ 득총(得聰)이 조성하였다
kr:person:심룡	심룡	沈竜	1390	사기장	14세기 후반에 활동한 사기장. 〈금강산 출토 이성계 발원 사리장엄구 일괄〉을 만들었다.	국가유산청 설명: ‘방산 사기장 심룡(方山砂器匠沈竜)’이라는 도공을 알 수 있다는 점
kr:person:심언	심언	番言	1566	-	16세기 후반에 〈예천 야옹정〉을 만들었다.	국가유산청 설명: 권의(權檥)의 유덕을 기리기 위해 아들 심언(番言)이 1566년(명종 21)에 창건하였다
kr:person:심염조	심염조	沈念祖	1782	직제학	18세기 후반에 활동한 직제학. 〈창덕궁 이문원 측우대〉를 지었다.	국가유산청 설명: 이를 기념하여 임금과 백성의 근심과 기쁨이 함께 얽혀 이 측우기를 만들었다고 직제학 심염조(沈念祖)는 글을 지었다.
kr:person:심정_(각수)	심정 (각수)	心正	1373	각수	14세기 후반에 활동한 각수. 〈금강반야경소론찬요조현록〉을 만들었다.	국가유산청 설명: 비구 순각(淳覺)의 연판과 심정(心正)･선묵(禅黙) 등의 판각으로 조성된 사실을 알 수 있다
kr:person:아사달	아사달	-	-	석공	석공. 전하는 말로는 〈경주 불국사 삼층석탑〉을 만들었다.	국가유산청 설명: (전칭) 여기에는 석가탑을 지은 백제의 석공(石工) 아사달을 찾아 신라의 서울 서라벌에 온 아사녀가 남편을 만나보지도 못한 채 연못에 몸을 던져야 했던 슬픈 전설이 서려 있다.
